bioproject,biosample,sra,lat_start,lat_end,long_start,long_end,size_low,size_up,nitrate,Chlorophyll,oxy,Salinity,temperature,depth,coor1,coor2,size
PRJEB6609,SAMEA2622490,ERR1712147,-16.9587,-16.9687,-100.6751,-100.7324,5,20,1.411516,0.378549,211.54555,35.687249,19.881449,90,latitudeN=-16.9587,longitudeE=-100.6751,(5-20)
PRJEB6609,SAMEA2623226,ERR1711927,32.931,32.9923,-121.8645,-121.8558,0.8,&gt;,-0.595237,0.45368,222.43615,33.494955,17.27271,30,latitudeN=32.931,longitudeE=-121.8645,(0.8-&gt;)
PRJEB6609,SAMEA2623247,ERR1712059,33.0339,33.0219,-121.8782,-121.9276,3,&gt;,42.374232,0,9.409483,34.335445,5.288977,650,latitudeN=33.0339,longitudeE=-121.8782,(3-&gt;)
PRJEB6609,SAMEA2621832,ERR1712013,-33.9116,-33.832,-73.0537,-73.0366,5,20,0.660123,1.104727,237.215,34.267975,16.40115,35,latitudeN=-33.9116,longitudeE=-73.0537,(5-20)
PRJEB6609,SAMEA2732508,ERR1712082,6.3363,6.3374,-103.0746,-103.0841,180,2000,28.044737,0.249299,31.153813,34.694612,16.257163,60,latitudeN=6.3363,longitudeE=-103.0746,(180-2000)
PRJEB6609,SAMEA2620907,ERR1712233,-35.2421,-35.2528,26.3048,26.317,5,20,99999,0.272648,206.43725,99999,21.81495,30,latitudeN=-35.2421,longitudeE=26.3048,(5-20)
PRJEB6609,SAMEA2619684,ERR1712139,35.7528,35.7593,14.2765,14.3453,0.8,5,99999,0.132494,237.8893,37.89241,18.36839,60,latitudeN=35.7528,longitudeE=14.2765,(0.8-5)
PRJEB6609,SAMEA2621436,ERR1712021,-47.2007,-47.1208,-57.9446,-57.8265,0.8,&gt;,17.111823,1.01772,306.211529,34.057594,6.975635,40,latitudeN=-47.2007,longitudeE=-57.9446,(0.8-&gt;)
PRJEB6609,SAMEA2732042,ERR1712003,0.001,0.0055,-153.6387,-153.6519,5,20,4.226793,0.455306,176.9409,35.13638,26.0793,40,latitudeN=0.001,longitudeE=-153.6387,(5-20)
PRJEB6609,SAMEA2621315,ERR1712070,-40.6511,-40.6494,-52.182,-52.1546,0.8,5,-1.556072,0.249708,228.458417,35.6061,19.307392,5,latitudeN=-40.6511,longitudeE=-52.182,(0.8-5)
PRJEB6609,SAMEA2730995,ERR1711921,-21.4836,-21.4801,54.3312,54.3262,180,2000,0.244232,0.188146,196.9236,35.116765,23.90891,85,latitudeN=-21.4836,longitudeE=54.3312,(180-2000)
PRJEB6609,SAMEA2620204,ERR1712005,14.6059,14.5,69.9776,70,0.8,5,-1.343153,0.020173,187.42925,36.024883,29.089367,5,latitudeN=14.6059,longitudeE=69.9776,(0.8-5)
PRJEB6609,SAMEA2619551,ERR1712075,39.0609,39.0857,5.9422,5.8215,0.8,5,99999,0.434367,99999,37.8232,16.151933,55,latitudeN=39.0609,longitudeE=5.9422,(0.8-5)
PRJEB6609,SAMEA2657085,ERR1712155,-9.1463,-9.1435,-140.515,-140.5324,20,180,6.685781,0.219507,190.058667,35.408692,26.5706,5,latitudeN=-9.1463,longitudeE=-140.515,(20-180)
PRJEB6609,SAMEA2623016,ERR1711912,22.7598,22.7306,-157.9568,-158.0492,0.8,&gt;,-2.283212,0.040347,195.166417,35.293783,26.1713,5,latitudeN=22.7598,longitudeE=-157.9568,(0.8-&gt;)
PRJEB6609,SAMEA2622774,ERR1711882,-9.1504,-9.1552,-140.5216,-140.5284,5,20,5.111856,0.286662,190.724,35.396729,26.518986,5,latitudeN=-9.1504,longitudeE=-140.5216,(5-20)
PRJEB6609,SAMEA2619534,ERR1711932,39.1633,39.0784,5.916,5.8029,0.8,5,99999,-0.0247,99999,37.9751,23.8526,5,latitudeN=39.1633,longitudeE=5.916,(0.8-5)
PRJEB6609,SAMEA2622417,ERR1712224,-1.9002,-1.8505,-84.6265,-84.6318,0.8,5,10.945064,0.460366,144.633667,35.066093,21.814577,50,latitudeN=-1.9002,longitudeE=-84.6265,(0.8-5)
PRJEB6609,SAMEA2622391,ERR1712078,-2.0133,-1.972,-84.589,-84.601,0.8,5,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(0.8-5)
PRJEB6609,SAMEA2730799,ERR1712187,-21.4593,-21.4475,54.3041,54.2948,5,20,0.244232,0.040347,193.85925,34.940633,27.569825,5,latitudeN=-21.4593,longitudeE=54.3041,(5-20)
PRJEB6609,SAMEA2732088,ERR1712158,36.1736,36.1764,-29.003,-29.9734,20,180,0.318508,0.279659,230.204367,36.212955,16.899785,80,latitudeN=36.1736,longitudeE=-29.003,(20-180)
PRJEB6609,SAMEA2732604,ERR1712163,14.2004,16.1982,-116.6398,-116.6458,180,2000,3.241307,0.290611,195.126917,33.884425,26.4091,5,latitudeN=14.2004,longitudeE=-116.6398,(180-2000)
PRJEB6609,SAMEA2619778,ERR1711910,39.3888,39.3599,19.3905,19.4084,5,20,99999,0.121845,218.016833,38.182917,18.342533,5,latitudeN=39.3888,longitudeE=19.3905,(5-20)
PRJEB6609,SAMEA2619777,ERR1711998,39.3888,39.3599,19.3905,19.4084,0.8,5,99999,0.121845,218.016833,38.182917,18.342533,5,latitudeN=39.3888,longitudeE=19.3905,(0.8-5)
PRJEB6609,SAMEA2623228,ERR1711903,32.931,32.9923,-121.8645,-121.8558,0.8,5,-0.595237,0.45368,222.43615,33.494955,17.27271,30,latitudeN=32.931,longitudeE=-121.8645,(0.8-5)
PRJEB6609,SAMEA2656997,ERR1712048,-16.9616,-16.9631,53.9541,53.9497,5,20,0.244232,0.186783,191.885458,34.559913,27.933337,5,latitudeN=-16.9616,longitudeE=53.9541,(5-20)
PRJEB6609,SAMEA2619778,ERR1711936,39.3888,39.3599,19.3905,19.4084,5,20,99999,0.121845,218.016833,38.182917,18.342533,5,latitudeN=39.3888,longitudeE=19.3905,(5-20)
PRJEB6609,SAMEA2620072,ERR1712211,18.5918,18.5706,66.622,66.5023,5,20,-1.415582,0.099089,193.3535,36.285367,26.81765,5,latitudeN=18.5918,longitudeE=66.622,(5-20)
PRJEB6609,SAMEA2622012,ERR1711879,-25.8051,-25.8126,-111.7202,-111.7386,5,20,-1.567491,0.013449,200.538167,36.402683,25.14875,5,latitudeN=-25.8051,longitudeE=-111.7202,(5-20)
PRJEB6609,SAMEA2732914,ERR1711930,31.471,31.4677,-159.101,-159.1089,5,20,1.717746,0.240061,215.80395,34.381925,14.864915,115,latitudeN=31.471,longitudeE=-159.101,(5-20)
PRJEB6609,SAMEA2657059,ERR1712116,36.5533,35.5572,-6.5669,-6.5587,180,2000,99999,0.098404,99999,36.629607,20.337847,5,latitudeN=36.5533,longitudeE=-6.5669,(180-2000)
PRJEB6609,SAMEA2620172,ERR1712080,17.4831,17.4842,68.0026,68.0017,3,&gt;,23.276373,0,37.191,35.9813,22.1474,105,latitudeN=17.4831,longitudeE=68.0026,(3-&gt;)
PRJEB6609,SAMEA2619623,ERR1712137,41.6686,40.6686,2.7996,2.7996,5,20,99999,99999,99999,99999,99999,5,latitudeN=41.6686,longitudeE=2.7996,(5-20)
PRJEB6609,SAMEA2656972,ERR1711962,-8.6996,-8.6926,-17.9926,-18.0002,20,180,0.159226,0.127475,197.68775,36.424988,25.009775,100,latitudeN=-8.6996,longitudeE=-17.9926,(20-180)
PRJEB6609,SAMEA2656955,ERR1712049,41.6663,43.5943,2.7994,7.3321,20,180,99999,99999,99999,99999,99999,5,latitudeN=41.6663,longitudeE=2.7994,(20-180)
PRJEB6609,SAMEA2623950,ERR1712010,43.7056,43.8047,-16.8794,-16.8887,0.8,&gt;,99999,99999,99999,99999,99999,25,latitudeN=43.7056,longitudeE=-16.8794,(0.8-&gt;)
PRJEB6609,SAMEA2732729,ERR1712120,22.7478,22.7429,-158.0513,-158.0628,180,2000,-0.346856,0.149619,207.951692,35.251412,21.708438,110,latitudeN=22.7478,longitudeE=-158.0513,(180-2000)
PRJEB6609,SAMEA2620907,ERR1712130,-35.2421,-35.2528,26.3048,26.317,5,20,99999,0.272648,206.43725,99999,21.81495,30,latitudeN=-35.2421,longitudeE=26.3048,(5-20)
PRJEB6609,SAMEA2622661,ERR1711869,-8.9971,-8.9721,-139.1963,-139.2742,0.8,5,3.986359,0.166512,186.2407,35.3662,26.54413,5,latitudeN=-8.9971,longitudeE=-139.1963,(0.8-5)
PRJEB6609,SAMEA2623950,ERR1711934,43.7056,43.8047,-16.8794,-16.8887,0.8,&gt;,99999,99999,99999,99999,99999,25,latitudeN=43.7056,longitudeE=-16.8794,(0.8-&gt;)
PRJEB6609,SAMEA2620222,ERR1712229,14.5536,14.5375,70.0128,70.0244,5,20,-0.224514,0.47554,148.328125,36.496162,27.117663,60,latitudeN=14.5536,longitudeE=70.0128,(5-20)
PRJEB6609,SAMEA2730686,ERR1712218,36.3385,36.3371,-72.7366,-72.7335,20,180,-0.008183,0.194448,202.47775,36.4108,22.550758,5,latitudeN=36.3385,longitudeE=-72.7366,(20-180)
PRJEB6609,SAMEA2623072,ERR1711987,31.5213,31.493,-158.9958,-159.0606,0.8,5,-0.979589,0.057131,197.682417,35.181842,25.173925,5,latitudeN=31.5213,longitudeE=-158.9958,(0.8-5)
PRJEB6609,SAMEA2622489,ERR1711977,-16.9587,-16.9687,-100.6751,-100.7324,0.8,5,1.411516,0.378549,211.54555,35.687249,19.881449,90,latitudeN=-16.9587,longitudeE=-100.6751,(0.8-5)
PRJEB6609,SAMEA2623989,ERR1712210,44.0497,44.0774,-16.6034,-16.5781,5,20,99999,99999,99999,99999,99999,25,latitudeN=44.0497,longitudeE=-16.6034,(5-20)
PRJEB6609,SAMEA2657078,ERR1712129,-47.1966,-47.1973,-58.2349,-58.2285,20,180,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1966,longitudeE=-58.2349,(20-180)
PRJEB6609,SAMEA2657083,ERR1711931,-29.5015,-29.5024,37.9946,37.9998,180,2000,99999,0.145993,210.496347,35.323007,22.251442,65,latitudeN=-29.5015,longitudeE=37.9946,(180-2000)
PRJEB6609,SAMEA2732954,ERR1712217,-20.9724,-20.9786,-35.2724,-35.2841,5,20,0.030608,0,206.1265,37.084467,23.366483,5,latitudeN=-20.9724,longitudeE=-35.2724,(5-20)
PRJEB6609,SAMEA2657045,ERR1712030,39.3833,39.3681,19.4183,19.4206,180,2000,99999,0.166266,227.392625,38.504475,15.017462,50,latitudeN=39.3833,longitudeE=19.4183,(180-2000)
PRJEB6609,SAMEA2730747,ERR1711880,18.5745,99999,66.4895,99999,0.8,5,99999,99999,99999,99999,99999,99999,latitudeN=18.5745,longitudeE=66.4895,(0.8-5)
PRJEB6609,SAMEA2622039,ERR1711974,-25.826,-25.859,-111.7294,-111.6989,5,20,-0.73316,0.176523,210.5781,35.845669,20.171605,188,latitudeN=-25.826,longitudeE=-111.7294,(5-20)
PRJEB6609,SAMEA2731851,ERR1712087,34.0533,34.0489,-49.8355,-49.8308,5,20,0.243619,0.139683,221.036167,36.423075,18.871017,5,latitudeN=34.0533,longitudeE=-49.8355,(5-20)
PRJEB6609,SAMEA2656997,ERR1712019,-16.9616,-16.9631,53.9541,53.9497,5,20,0.244232,0.186783,191.885458,34.559913,27.933337,5,latitudeN=-16.9616,longitudeE=53.9541,(5-20)
PRJEB6609,SAMEA2621468,ERR1712127,-54.3739,-54.3793,-65.1342,-65.0211,0.8,&gt;,11.003731,0.248632,293.312667,32.945667,7.3549,5,latitudeN=-54.3739,longitudeE=-65.1342,(0.8-&gt;)
PRJEB6609,SAMEA2619623,ERR1712063,41.6686,40.6686,2.7996,2.7996,5,20,99999,99999,99999,99999,99999,5,latitudeN=41.6686,longitudeE=2.7996,(5-20)
PRJEB6609,SAMEA2620961,ERR1712181,-34.8901,-34.8477,18.0459,18.1136,5,20,99999,0.424363,240.4135,35.3315,15.01895,30,latitudeN=-34.8901,longitudeE=18.0459,(5-20)
PRJEB6609,SAMEA2657020,ERR1712121,-16.9538,-16.9534,54.0043,53.9921,180,2000,0.244232,0.389946,193.505143,34.896236,24.996193,75,latitudeN=-16.9538,longitudeE=54.0043,(180-2000)
PRJEB6609,SAMEA2657098,ERR1711955,20.807,20.8052,63.513,63.513,180,2000,0.387014,0.489547,208.654571,36.545436,25.268343,20,latitudeN=20.807,longitudeE=63.513,(180-2000)
PRJEB6609,SAMEA2619789,ERR1712184,39.3991,39.3757,19.3997,19.4167,5,20,99999,0.201016,229.547682,38.475705,15.161277,50,latitudeN=39.3991,longitudeE=19.3997,(5-20)
PRJEB6609,SAMEA2620871,ERR1712244,-35.1728,-35.2087,26.2868,26.2932,5,20,99999,0.215292,207.0439,35.44666,21.81684,5,latitudeN=-35.1728,longitudeE=26.2868,(5-20)
PRJEB6609,SAMEA2620204,ERR1712023,14.6059,14.5,69.9776,70,0.8,5,-1.343153,0.020173,187.42925,36.024883,29.089367,5,latitudeN=14.6059,longitudeE=69.9776,(0.8-5)
PRJEB6609,SAMEA2732135,ERR1712027,22.7267,22.7211,-157.9955,-158.0047,20,180,-1.005365,0.032278,195.1274,35.23154,26.31552,5,latitudeN=22.7267,longitudeE=-157.9955,(20-180)
PRJEB6609,SAMEA2657086,ERR1711884,-12.991,-12.989,-95.9893,-59.9919,20,180,4.590737,0.287892,200.233917,35.835267,25.2512,5,latitudeN=-12.991,longitudeE=-95.9893,(20-180)
PRJEB6609,SAMEA2620010,ERR1711968,19.0393,19.0342,64.4913,64.5162,0.8,5,0.889376,0.161808,199.9355,36.617917,26.2314,5,latitudeN=19.0393,longitudeE=64.4913,(0.8-5)
PRJEB6609,SAMEA2657010,ERR1712219,-8.9948,-8.994,-139.2172,-139.2311,180,2000,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.9948,longitudeE=-139.2172,(180-2000)
PRJEB6609,SAMEA2656960,ERR1712011,20.8183,20.8167,63.5047,63.5041,20,180,99999,0.129697,104.908417,36.530058,25.581433,5,latitudeN=20.8183,longitudeE=63.5047,(20-180)
PRJEB6609,SAMEA2732035,ERR1711952,0.008,0.0118,-153.7022,-153.7129,20,180,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.008,longitudeE=-153.7022,(20-180)
PRJEB6609,SAMEA2656968,ERR1712045,-29.4985,-29.4965,37.9926,37.9979,20,180,-0.166794,0.118772,209.639083,35.3215,22.222092,5,latitudeN=-29.4985,longitudeE=37.9926,(20-180)
PRJEB6609,SAMEA2620941,ERR1712172,-34.9449,-34.8986,17.9189,18.03,5,20,2.450991,0.250054,238.916333,35.323317,15.033492,5,latitudeN=-34.9449,longitudeE=17.9189,(5-20)
PRJEB6609,SAMEA2657020,ERR1712033,-16.9538,-16.9534,54.0043,53.9921,180,2000,0.244232,0.389946,193.505143,34.896236,24.996193,75,latitudeN=-16.9538,longitudeE=54.0043,(180-2000)
PRJEB6609,SAMEA2619675,ERR1712185,35.759,35.7392,14.2574,14.3321,0.8,5,99999,0.048898,207.791417,37.89245,21.4395,5,latitudeN=35.759,longitudeE=14.2574,(0.8-5)
PRJEB6609,SAMEA2657042,ERR1711888,-30.052,-30.1415,-43.2619,-43.2475,180,2000,-0.043465,0.147128,221.291727,36.316532,19.659973,120,latitudeN=-30.052,longitudeE=-43.2619,(180-2000)
PRJEB6609,SAMEA2730749,ERR1711916,18.5745,99999,66.4895,99999,0.8,5,99999,99999,99999,99999,99999,99999,latitudeN=18.5745,longitudeE=66.4895,(0.8-5)
PRJEB6609,SAMEA2657094,ERR1712069,-9.006,-9.0049,-139.206,-139.2181,20,180,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-9.006,longitudeE=-139.206,(20-180)
PRJEB6609,SAMEA2657097,ERR1711942,-5.2692,-5.2697,-85.2121,-85.221,180,2000,14.653889,0.675201,146.1265,34.845044,22.4492,40,latitudeN=-5.2692,longitudeE=-85.2121,(180-2000)
PRJEB6609,SAMEA2619959,ERR1712064,20.8222,20.8199,63.5133,63.5138,5,20,0.367767,0.353707,211.606583,36.549267,25.37395,17,latitudeN=20.8222,longitudeE=63.5133,(5-20)
PRJEB6609,SAMEA2731026,ERR1711872,-21.4994,-21.4975,54.3486,54.3452,180,2000,0.244232,0.040347,194.6898,34.9008,27.25908,5,latitudeN=-21.4994,longitudeE=54.3486,(180-2000)
PRJEB6609,SAMEA2620139,ERR1711868,17.4825,17.4854,67.9869,67.9861,3,&gt;,-0.315174,0.0222,191.5965,36.3278,27.5801,25,latitudeN=17.4825,longitudeE=67.9869,(3-&gt;)
PRJEB6609,SAMEA2730950,ERR1712099,29.7186,29.727,-79.6636,-79.6715,5,20,0.448112,0.120616,193.8567,36.23844,25.02544,5,latitudeN=29.7186,longitudeE=-79.6636,(5-20)
PRJEB6609,SAMEA2730652,ERR1712165,25.5921,25.6119,-88.4388,-88.4501,20,180,99999,99999,99999,99999,99999,125,latitudeN=25.5921,longitudeE=-88.4388,(20-180)
PRJEB6609,SAMEA2621498,ERR1712028,-60.2287,-60.3606,-60.6476,-60.5096,0.8,5,24.423039,0.109555,338.2982,33.71972,1.84402,5,latitudeN=-60.2287,longitudeE=-60.6476,(0.8-5)
PRJEB6609,SAMEA2622415,ERR1712201,-1.9002,-1.8505,-84.6265,-84.6318,0.8,&gt;,10.945064,0.460366,144.633667,35.066093,21.814577,50,latitudeN=-1.9002,longitudeE=-84.6265,(0.8-&gt;)
PRJEB6609,SAMEA2657005,ERR1711917,-8.8932,-8.8857,-140.2879,-140.2936,180,2000,5.321003,0.162506,189.8109,35.35772,26.63952,5,latitudeN=-8.8932,longitudeE=-140.2879,(180-2000)
PRJEB6609,SAMEA2622159,ERR1711961,-12.9794,-12.9057,-96.0232,-96.155,3,&gt;,21.068385,0.121464,0.70843,34.840218,13.014573,177,latitudeN=-12.9794,longitudeE=-96.0232,(3-&gt;)
PRJEB6609,SAMEA2657108,ERR1712142,-29.5018,-29.5013,37.9887,37.9888,180,2000,99999,0.162993,210.00775,35.334717,22.165567,5,latitudeN=-29.5018,longitudeE=37.9887,(180-2000)
PRJEB6609,SAMEA2656983,ERR1712062,35.7444,35.7422,14.3083,14.317,20,180,99999,99999,99999,99999,99999,5,latitudeN=35.7444,longitudeE=14.3083,(20-180)
PRJEB6609,SAMEA2620961,ERR1712192,-34.8901,-34.8477,18.0459,18.1136,5,20,99999,0.424363,240.4135,35.3315,15.01895,30,latitudeN=-34.8901,longitudeE=18.0459,(5-20)
PRJEB6609,SAMEA2620205,ERR1712213,14.6059,14.5,69.9776,70,5,20,-1.343153,0.020173,187.42925,36.024883,29.089367,5,latitudeN=14.6059,longitudeE=69.9776,(5-20)
PRJEB6609,SAMEA2730898,ERR1711893,-0.6625,-0.6625,73.1611,73.161,20,180,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6625,longitudeE=73.1611,(20-180)
PRJEB6609,SAMEA2656968,ERR1711878,-29.4985,-29.4965,37.9926,37.9979,20,180,-0.166794,0.118772,209.639083,35.3215,22.222092,5,latitudeN=-29.4985,longitudeE=37.9926,(20-180)
PRJEB6609,SAMEA2730652,ERR1712038,25.5921,25.6119,-88.4388,-88.4501,20,180,99999,99999,99999,99999,99999,125,latitudeN=25.5921,longitudeE=-88.4388,(20-180)
PRJEB6609,SAMEA2657016,ERR1712235,14.5741,14.5727,69.9988,69.9991,180,2000,-0.301436,0,186.562083,36.050392,29.165033,5,latitudeN=14.5741,longitudeE=69.9988,(180-2000)
PRJEB6609,SAMEA2657108,ERR1712042,-29.5018,-29.5013,37.9887,37.9888,180,2000,99999,0.162993,210.00775,35.334717,22.165567,5,latitudeN=-29.5018,longitudeE=37.9887,(180-2000)
PRJEB6609,SAMEA2731992,ERR1712157,0.0078,0.0035,-153.6265,-153.6348,5,20,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.0078,longitudeE=-153.6265,(5-20)
PRJEB6609,SAMEA2621436,ERR1711935,-47.2007,-47.1208,-57.9446,-57.8265,0.8,&gt;,17.111823,1.01772,306.211529,34.057594,6.975635,40,latitudeN=-47.2007,longitudeE=-57.9446,(0.8-&gt;)
PRJEB6609,SAMEA2622035,ERR1712225,-25.826,-25.859,-111.7294,-111.6989,0.8,5,-0.73316,0.176523,210.5781,35.845669,20.171605,188,latitudeN=-25.826,longitudeE=-111.7294,(0.8-5)
PRJEB6609,SAMEA2623246,ERR1711925,33.0339,33.0219,-121.8782,-121.9276,0.8,3,42.374232,0,9.409483,34.335445,5.288977,650,latitudeN=33.0339,longitudeE=-121.8782,(0.8-3)
PRJEB6609,SAMEA2656966,ERR1711957,-62.21,-62.2182,-49.2245,-49.2131,5,20,32.620907,0.383883,328.773687,34.401487,-0.763194,90,latitudeN=-62.21,longitudeE=-49.2245,(5-20)
PRJEB6609,SAMEA2656995,ERR1712018,14.5644,14.5596,70.0096,69.0104,20,180,10.372569,0.348912,82.928,36.27325,25.48675,70,latitudeN=14.5644,longitudeE=70.0096,(20-180)
PRJEB6609,SAMEA2731714,ERR1711948,-8.7277,-8.7236,-17.9235,-17.9261,5,20,0.196821,0.020173,199.346583,36.425925,25.1323,5,latitudeN=-8.7277,longitudeE=-17.9235,(5-20)
PRJEB6609,SAMEA2730898,ERR1712044,-0.6625,-0.6625,73.1611,73.161,20,180,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6625,longitudeE=73.1611,(20-180)
PRJEB6609,SAMEA2657102,ERR1711863,-30.1403,-30.1443,-43.2641,-43.2559,20,180,-0.409573,0.256037,216.2725,36.282975,19.33485,120,latitudeN=-30.1403,longitudeE=-43.2641,(20-180)
PRJEB6609,SAMEA2621280,ERR1711970,-30.1484,-30.1495,-43.2705,-43.2486,0.8,&gt;,0.478929,0.226052,217.140667,36.27495,19.30925,120,latitudeN=-30.1484,longitudeE=-43.2705,(0.8-&gt;)
PRJEB6609,SAMEA2623246,ERR1712034,33.0339,33.0219,-121.8782,-121.9276,0.8,3,42.374232,0,9.409483,34.335445,5.288977,650,latitudeN=33.0339,longitudeE=-121.8782,(0.8-3)
PRJEB6609,SAMEA2623092,ERR1712132,31.5168,31.4813,-159.046,-159.088,0.8,5,0.732507,0.276677,225.501338,34.36909,15.284298,115,latitudeN=31.5168,longitudeE=-159.046,(0.8-5)
PRJEB6609,SAMEA2657050,ERR1712221,-9.4153,-9.4165,66.303,66.2978,180,2000,-1.608495,0,187.598417,34.181417,29.845967,5,latitudeN=-9.4153,longitudeE=66.303,(180-2000)
PRJEB6609,SAMEA2620172,ERR1711890,17.4831,17.4842,68.0026,68.0017,3,&gt;,23.276373,0,37.191,35.9813,22.1474,105,latitudeN=17.4831,longitudeE=68.0026,(3-&gt;)
PRJEB6609,SAMEA2623016,ERR1712178,22.7598,22.7306,-157.9568,-158.0492,0.8,&gt;,-2.283212,0.040347,195.166417,35.293783,26.1713,5,latitudeN=22.7598,longitudeE=-157.9568,(0.8-&gt;)
PRJEB6609,SAMEA2731167,ERR1712105,39.8312,39.8346,17.3952,17.3934,180,2000,99999,0.231401,221.516083,37.8603,17.333408,5,latitudeN=39.8312,longitudeE=17.3952,(180-2000)
PRJEB6609,SAMEA2623504,ERR1712230,25.6168,25.7109,-88.4532,-88.4916,0.8,5,0.439852,0.164483,192.971638,36.172194,24.948842,125,latitudeN=25.6168,longitudeE=-88.4532,(0.8-5)
PRJEB6609,SAMEA2623799,ERR1711969,34.0771,34.155,-49.8233,-49.6942,0.8,3,21.26922,0.009303,155.156833,35.375245,10.565417,740,latitudeN=34.0771,longitudeE=-49.8233,(0.8-3)
PRJEB6609,SAMEA2621440,ERR1712008,-47.2007,-47.1208,-57.9446,-57.8265,20,200,17.111823,1.01772,306.211529,34.057594,6.975635,40,latitudeN=-47.2007,longitudeE=-57.9446,(20-200)
PRJEB6609,SAMEA2621440,ERR1711956,-47.2007,-47.1208,-57.9446,-57.8265,20,200,17.111823,1.01772,306.211529,34.057594,6.975635,40,latitudeN=-47.2007,longitudeE=-57.9446,(20-200)
PRJEB6609,SAMEA2661639,ERR1712074,39.8607,39.8593,17.4105,17.4088,180,2000,99999,0.228614,220.987333,38.116167,17.256933,200,latitudeN=39.8607,longitudeE=17.4105,(180-2000)
PRJEB6609,SAMEA2623018,ERR1711975,22.7598,22.7306,-157.9568,-158.0492,0.8,5,-2.283212,0.040347,195.166417,35.293783,26.1713,5,latitudeN=22.7598,longitudeE=-157.9568,(0.8-5)
PRJEB6609,SAMEA2730877,ERR1712228,34.8217,34.8355,-71.21,-71.2034,5,20,0.814183,0.13371,213.802,36.542667,19.435458,5,latitudeN=34.8217,longitudeE=-71.21,(5-20)
PRJEB6609,SAMEA2623506,ERR1712111,25.6168,25.7109,-88.4532,-88.4916,5,20,0.439852,0.164483,192.971638,36.172194,24.948842,125,latitudeN=25.6168,longitudeE=-88.4532,(5-20)
PRJEB6609,SAMEA2731167,ERR1712090,39.8312,39.8346,17.3952,17.3934,180,2000,99999,0.231401,221.516083,37.8603,17.333408,5,latitudeN=39.8312,longitudeE=17.3952,(180-2000)
PRJEB6609,SAMEA2732508,ERR1712239,6.3363,6.3374,-103.0746,-103.0841,180,2000,28.044737,0.249299,31.153813,34.694612,16.257163,60,latitudeN=6.3363,longitudeE=-103.0746,(180-2000)
PRJEB6609,SAMEA2731999,ERR1712060,35.8777,35.8673,-37.1969,-37.1859,5,20,0.635152,0.372563,228.9035,36.302845,17.5204,40,latitudeN=35.8777,longitudeE=-37.1969,(5-20)
PRJEB6609,SAMEA2657070,ERR1711897,-8.996,-8.9946,-139.2815,-139.2932,5,20,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.996,longitudeE=-139.2815,(5-20)
PRJEB6609,SAMEA2622035,ERR1712093,-25.826,-25.859,-111.7294,-111.6989,0.8,5,-0.73316,0.176523,210.5781,35.845669,20.171605,188,latitudeN=-25.826,longitudeE=-111.7294,(0.8-5)
PRJEB6609,SAMEA2732863,ERR1712114,14.2005,14.1992,-116.7031,-116.7133,180,2000,18.457001,0.386197,42.944357,34.589576,15.51266,40,latitudeN=14.2005,longitudeE=-116.7031,(180-2000)
PRJEB6609,SAMEA2620526,ERR1712138,-21.4689,-21.4513,54.3066,54.2757,0.8,5,0.244232,0.266374,202.818333,34.945892,24.866483,80,latitudeN=-21.4689,longitudeE=54.3066,(0.8-5)
PRJEB6609,SAMEA2732863,ERR1712112,14.2005,14.1992,-116.7031,-116.7133,180,2000,18.457001,0.386197,42.944357,34.589576,15.51266,40,latitudeN=14.2005,longitudeE=-116.7031,(180-2000)
PRJEB6609,SAMEA2623090,ERR1711981,31.5168,31.4813,-159.046,-159.088,0.8,&gt;,0.732507,0.276677,225.501338,34.36909,15.284298,115,latitudeN=31.5168,longitudeE=-159.046,(0.8-&gt;)
PRJEB6609,SAMEA2620988,ERR1711906,-32.2401,32.1,17.7103,17.7,0.8,5,0.405607,1.551493,249.351417,34.845292,12.83445,5,latitudeN=-32.2401,longitudeE=17.7103,(0.8-5)
PRJEB6609,SAMEA2657015,ERR1711947,39.2143,39.3599,19.406,19.4084,180,2000,99999,0.133839,217.498,38.1953,18.423908,5,latitudeN=39.2143,longitudeE=19.406,(180-2000)
PRJEB6609,SAMEA2657067,ERR1711876,-30.1872,-30.1949,-43.2834,-43.2811,20,180,-0.385346,0.053173,221.47475,36.32425,19.854083,5,latitudeN=-30.1872,longitudeE=-43.2834,(20-180)
PRJEB6609,SAMEA2619684,ERR1711896,35.7528,35.7593,14.2765,14.3453,0.8,5,99999,0.132494,237.8893,37.89241,18.36839,60,latitudeN=35.7528,longitudeE=14.2765,(0.8-5)
